Attrs.Name.Value,Attrs.Name Kana.Value,Attrs.Address.Value,Attrs.Latitude.Value,Attrs.Longitude.Value,Attrs.Telephone Number.Value,Attrs.City.Value,Attrs.City Code.Value,Attrs.Prefecture.Value,Attrs.Max Occupancy Capacity.Value
宮中学校,ミヤチュウガッコウ,長崎県佐世保市城間町338,33.08757448,129.8151486,0956-59-2054,佐世保市,422029,長崎県,340
宮原地区環境改善センター,ミヤハラチクカンキョウカイゼンセンター,加津佐町丁1242番地,32.6479345,130.1824659,0957-87-2109,南島原市,422142,長崎県,98
宮地区コミュニティセンター,ミヤチクコミュニティセンター,長崎県佐世保市城間町345,33.08687113,129.8148212,0956-59-2676,佐世保市,422029,長崎県,110
宮地区コミュニティセンター　体育室,ミヤチクコミュニティセンタータイイクシツ,長崎県佐世保市萩坂町1782-1,33.08649543,129.8154045,0956-59-2676,佐世保市,422029,長崎県,150
宮地嶽史跡公園,ミヤヂダケシセキコウエン,松浦市鷹島町阿翁免1011-2,33.45956036,129.7639042,-,松浦市,422088,長崎県,-
宮小学校,ミヤショウガッコウ,長崎県佐世保市荻坂町1715,33.08820018,129.8178166,0956-59-2122,佐世保市,422029,長崎県,3420
宮小学校,ミヤショウガッコウ,長崎県佐世保市荻坂町1715,33.08847176,129.8181915,0956-59-2122,佐世保市,422029,長崎県,410
宮小路公園,ミヤショウジコウエン,長崎県大村市宮小路三丁目1368-1,32.95111111,129.9427778,0957-53-4111,大村市,422053,長崎県,想定なし
家野町公園,イエノマチコウエン,長崎県長崎市家野町5,32.787670,129.862819,,長崎市,422011,長崎県,813
宿ノ浦地区集会所,シュクノウラチクシュウカイショ,長崎県南松浦郡新上五島町宿ノ浦郷452番地1,32.894097,129.046413,,新上五島町,424111,長崎県,79
宿泊研修施設つどいの家,シュクハクケンシュウシセツツドイノイエ,長崎県西彼杵郡長与町岡郷1475,32.850357,129.870674,,長与町,423076,長崎県,176
富の原一丁目公園,トミノハライッチョウメコウエン,長崎県大村市富の原一丁目1279-82,32.93722222,129.9388889,0957-53-4111,大村市,422053,長崎県,想定なし
富の原二丁目公園,トミノハラニチョウメコウエン,長崎県大村市富の原二丁目482,32.94611111,129.9386111,0957-53-4111,大村市,422053,長崎県,想定なし
富の原第二公園,トミノハラダイニコウエン,長崎県大村市富の原一丁目1171-5,32.93916667,129.9413889,0957-53-4111,大村市,422053,長崎県,想定なし
富士見公園,フジミコウエン,長崎県長崎市富士見町16,32.772484,129.853560,,長崎市,422011,長崎県,6891
富江中学校体育館,トミエチュウガッコウタイイクカン,長崎県五島市富江町狩立464番地,32.6138572,128.7628984,,五島市,422118,長崎県,230
富江地域福祉センター,トミエチイキフクシセンター,長崎県五島市富江町狩立489番地,32.6123,128.763533,,五島市,422118,長崎県,80
富江武道館,トミエブドウカン,長崎県五島市富江町富江111番地,32.614464,128.765387,,五島市,422118,長崎県,88
富江温泉センター（駐車場）,トミエオンセンセンターチュウシャジョウ,長崎県五島市富江町松尾662番地2,32.618353,128.76213,,五島市,422118,長崎県,
富津漁民集会所,トミツギョミンシュウカイショ,長崎県雲仙市小浜町富津2616－3,32.75685,130.198775,,雲仙市,422134,長崎県,144
富浦地区集会施設,トミガウラチクシュウカイシセツ,上対馬町冨浦103-2,34.62864332,129.4803499,,対馬市,422096,長崎県,15
対馬市上県体育館,ツシマシカミアガタタイイクカン,上県町佐須奈甲621,34.63723695,129.3986841,0920-84-2763,対馬市,422096,長崎県,329
対馬市久原体育館,ツシマシクバラタイイクカン,上県町久原212,34.5124405,129.3106119,,対馬市,422096,長崎県,176
対馬市交流ｾﾝﾀｰ,ツシマシコウリュウセンター,厳原町今屋敷661-3,34.20381082,129.2891297,0920-52-0363,対馬市,422096,長崎県,688
対馬市佐須窓口ｾﾝﾀｰ,ツシマシサスマドグチセンター,厳原町小茂田713,34.2326195,129.193654,0920-56-1111,対馬市,422096,長崎県,53
対馬市公会堂,ツシマシコウカイドウ,豊玉町仁位370,34.39440396,129.3199392,0920-58-0062,対馬市,422096,長崎県,177
対馬市小茂田ふれあい館,ツシマシコモダフレアイカン,厳原町小茂田613,34.23263322,129.1959501,,対馬市,422096,長崎県,37
対馬市峰保健福祉ｾﾝﾀｰ,ツシマシミネホケンフクシセンター,峰町三根29,34.468486,129.312676,,対馬市,422096,長崎県,150
対馬市瀬ふれあいセンター,ツシマシセフレアイセンター,厳原町豆酘瀬213,34.1496349,129.1850783,,対馬市,422096,長崎県,28
対馬市豆酘住民ｾﾝﾀｰ,ツシマシツツジュウミンセンター,厳原町豆酘3075,34.12186954,129.1832552,0920-57-0001,対馬市,422096,長崎県,70
対馬青年の家,ツシマセイネンノイエ,峰町三根1186,34.47462946,129.3261789,0920-83-0559,対馬市,422096,長崎県,217
対馬高等学校,ツシマコウトウガッコウ,厳原町東里120,34.21233716,129.2937279,0920-52-1114,対馬市,422096,長崎県,464
対馬高等学校体育館,ツシマコウトウガッコウタイイクカン,厳原町東里120,34.21268318,129.2929339,,対馬市,422096,長崎県,652
寿古公園,スココウエン,長崎県大村市寿古町440-1,32.96388889,129.9413889,0957-53-4111,大村市,422053,長崎県,想定なし
小串公民館,コグシコウミンカン,長崎県南松浦郡新上五島町小串郷420番地3,33.048948,129.100851,,新上五島町,424111,長崎県,231
小串小学校グラウンド,オグシショウガッコウグラウンド,長崎県東彼杵郡川棚町小串郷1207,33.06380049,129.8397497,,川棚町,423220,長崎県,-
小佐々スポーツセンター,コサザスポーツセンター,長崎県佐世保市小佐々町黒石523-1,33.21836706,129.6292307,0956-68-3787,佐世保市,422029,長崎県,360
小佐々中学校,コサザチュウガッコウ,長崎県佐世保市小佐々町西川内132,33.21318393,129.5992466,0956-68-3044,佐世保市,422029,長崎県,5270
小佐々中学校,コサザチュウガッコウ,長崎県佐世保市小佐々町西川内132,33.21375127,129.6001424,0956-68-3044,佐世保市,422029,長崎県,420
小佐々地区コミュニティセンター,コサザチクコミュニティセンター,長崎県佐世保市小佐々町西川内143-1,33.21451968,129.5985012,0956-68-3228,佐世保市,422029,長崎県,270
小佐々小学校,コサザショウガッコウ,長崎県佐世保市小佐々町田原290-1,33.22596606,129.6192573,0956-68-2012,佐世保市,422029,長崎県,420
小佐々小学校,コサザショウガッコウ,長崎県佐世保市小佐々町田原290-1,33.22609446,129.6198229,0956-68-2012,佐世保市,422029,長崎県,4760
小佐世保小学校,コサセボショウガッコウ,長崎県佐世保市小佐世保町18-1,33.17612864,129.7344942,0956-25-6755,佐世保市,422029,長崎県,3500
小佐世保小学校,コサセボショウガッコウ,長崎県佐世保市小佐世保町18-1,33.17648862,129.7347586,0956-25-6755,佐世保市,422029,長崎県,340
小佐古公園,コサココウエン,長崎県大村市武部町489-1,32.91222222,129.9655556,0957-53-4111,大村市,422053,長崎県,想定なし
小値賀中学校体育館,オヂカチュウガッコウタイイクカン,中村郷76番地1,33.20005278,129.0601472,,,423831,,
小値賀小中学校,オヂカショウチュウガッコウ,中村郷71番地2,33.20013056,129.0602417,,,423831,,
小値賀小学校体育館,オヂカショウガッコウタイイクカン,中村郷71番地2,33.20013056,129.0602417,,,423831,,
小値賀小学校大島分校体育館,オヂカショウガッコウオオシマブンコウタイイクカン,大島郷4番地1,33.17299167,129.0248111,,,423831,,
小値賀町地域福祉センター,オヂカチョウチイキフクシセンター,笛吹郷2367番地,33.19121667,129.0580583,,,423831,,
小値賀町総合体育館,オヂカチョウソウゴウタイイクカン,前方郷256番地1,33.19372222,129.0695806,,,423831,,
小値賀町若者交流センター,オヂカチョウワカモノコウリュウセンター,前方郷345番地,33.19205556,129.0715472,,,423831,,
小値賀町離島開発総合センター,オヂカチョウリトウカイハツソウゴウセンター,笛吹郷2371番地,33.19145833,129.0587472,,,423831,,
小奈良尾公民館,オナラオコウミンカン,長崎県南松浦郡新上五島町奈良尾郷879番地,32.8499675,129.058118,,新上五島町,424111,長崎県,100
小島ノ浦公園,コシマノウラコウエン,長崎県長崎市長浦町20-5付近,32.925353,129.787488,,長崎市,422011,長崎県,
小島公園,コジマコウエン,長崎県佐世保市小島町167-1,33.16555687,129.7012631,0956-24-1111,佐世保市,422029,長崎県,1200
小崎営農研修センター,コサキエイノウケンシュウセンター,長崎県平戸市田平町小崎免943-1,33.35351242,129.6231534,,平戸市,422070,長崎県,290
小手田区公民館,コテダクコウミンカン,長崎県平戸市田平町小手田免194-1,33.34562807,129.5829239,,平戸市,422070,長崎県,317
小曽根公園,コゾネコウエン,長崎県長崎市小曽根町1,32.733835,129.867369,,長崎市,422011,長崎県,380
小林小学校,コバヤシショウガッコウ,深江町乙1080番地,32.72413047,130.3274965,,南島原市,422142,長崎県,203
小栗ふれあい会館,オグリフレアイカイカン,長崎県諫早市小川町1222,32.83055556,130.0538889,%280957%2921-1296,諫早市,422045,長崎県,411人%282平方ﾒｰﾄﾙあたり1人%29
小栗小学校 屋内運動場,オグリショウガッコウオクナイウンドウジョウ,長崎県諫早市小川町9,32.83166667,130.0608333,%280957%2922-0541,諫早市,422045,長崎県,472人%282平方ﾒｰﾄﾙあたり1人%29
小森公園,コモリコウエン,長崎県佐世保市広田一丁目129,33.12884447,129.7991875,0956-24-1111,佐世保市,422029,長崎県,1050
小江原公園,コエバルコウエン,長崎県長崎市小江原1-15,32.783790,129.838093,,長崎市,422011,長崎県,1205
小江原台近隣公園,コエバルダイキンリンコウエン,長崎県長崎市小江原3-21,32.778965,129.828777,,長崎市,422011,長崎県,16021
小河原漁村センター,オガワラギョソンセンター,長崎県南松浦郡新上五島町小河原郷616番地2,32.987405,129.131375,,新上五島町,424111,長崎県,77
小浜中学校,オバマチュウガッコウ,長崎県雲仙市小浜町南本町290,32.72503333,130.2106972,,雲仙市,422134,長崎県,451
小浜体育館,オバマタイイクカン,長崎県雲仙市小浜町マリーナ3-1,32.71965,130.2017806,,雲仙市,422134,長崎県,504
小浜公会堂,オバマコウカイドウ,長崎県雲仙市小浜町北本町848,32.72949167,130.2087944,,雲仙市,422134,長崎県,288
小浜公民館,オバマコウミンカン,長崎県南松浦郡新上五島町今里郷字観音平無番地,32.971876,129.036924,,新上五島町,424111,長崎県,41
小浜小学校,オバマショウガッコウ,長崎県雲仙市小浜町北本町550,32.73191944,130.2109722,,雲仙市,422134,長崎県,212
小浜文化館,オバマブンカカン,長崎県雲仙市小浜町北本町819-1,32.729783,130.209466,,雲仙市,422134,長崎県,428
小浜神社公園,オバマジンジャコウエン,長崎県雲仙市小浜町北本町900,32.729097,130.2078332,,雲仙市,422134,長崎県,50
小浜老人福祉センター,オバマロウジンフクシセンター,長崎県雲仙市小浜町北本町14－3,32.73013611,130.2070611,,雲仙市,422134,長崎県,296
小浦公民館,コウラコオウミンカン,厳原町小浦306,34.22408297,129.3020207,,対馬市,422096,長崎県,35
小田山公民館,オタヤマコウミンカン,長崎県雲仙市小浜町南木指2293,32.70790556,130.2286556,,雲仙市,422134,長崎県,248
小綱生活館,コヅナセイカツカン,豊玉町小綱524-1先埋立地,34.41710466,129.285158,,対馬市,422096,長崎県,44
小船越ｺﾐｭﾆﾃｨｰｾﾝﾀｰ,コフナコシコミュニティーセンター,美津島町小船越389-4,34.31280001,129.3659209,,対馬市,422096,長崎県,50
小菅の丘公園,コスガノオカコウエン,長崎県長崎市小菅町31,32.725183,129.865889,,長崎市,422011,長崎県,
小路口本町公園,オログチホンマチコウエン,長崎県大村市小路口本町426-3,32.94222222,129.9569444,0957-53-4111,大村市,422053,長崎県,想定なし
小野体育館,オノタイイクカン,長崎県諫早市黒崎町170-3,32.83626594,130.0965515,%280957%2921-5150,諫早市,422045,長崎県,987人%282平方ﾒｰﾄﾙあたり1人%29
小野小学校 屋内運動場,オノショウガッコウオクナイウンドウジョウ,長崎県諫早市宗方町365,32.83194444,130.0861111,%280957%2922-0497,諫早市,422045,長崎県,301人%282平方ﾒｰﾄﾙあたり1人%29
小長井おがたま会館,コナガイオガタマカイカン,長崎県諫早市小長井町大峰980-77,32.9125,130.165,%280957%2934-3034,諫早市,422045,長崎県,180人%282平方ﾒｰﾄﾙあたり1人%29
小長井文化ホール,コナガイブンカホール,長崎県諫早市小長井町小川原浦825,32.92305556,130.1844444,%280957%2934-2201,諫早市,422045,長崎県,310人%282平方ﾒｰﾄﾙあたり1人%29
小長井田原体育館（農場公民館）,コナガイタバルタイイクカン,長崎県諫早市小長井町小川原浦2008-20,32.94055556,130.1619444,%280957%2922-1500,諫早市,422045,長崎県,300人%282平方ﾒｰﾄﾙあたり1人%29
小鹿漁村ｾﾝﾀｰ,オシカジュウミンセンター,上対馬町小鹿151-1,34.51395045,129.4333253,0920-87-0390,対馬市,422096,長崎県,77
